ID,income,noproducts,didrespond
95875,51657.01768257112,2,0
95876,25209.058628846775,0,0
95877,20759.574058187056,1,0
95878,39743.9697931559,3,0
95879,50195.562572303315,2,1
95880,61861.56171134502,2,0
95881,11026.753437195894,2,0
95882,38880.761439619986,3,0
95883,21587.48269359324,0,0
95884,37799.25899217028,2,0
95885,17177.886095697042,0,1
95886,33154.23988606468,1,0
95887,33440.59300569643,1,0
95888,30679.42665461582,1,1
95889,51198.70441076507,2,0
95890,29924.419509298692,0,0
95891,41017.28582956438,5,0
95892,52010.555080677754,3,0
95893,15784.982411039982,0,0
95894,62672.32681244735,3,0
95895,31302.344134806135,3,0
95896,46717.21601975564,2,0
95897,53338.23084561668,3,0
95898,40394.33535396869,2,0
95899,64834.84940319659,4,1
95900,51440.67149069516,4,0
95901,44943.4371286809,3,0
95902,52804.95502777006,7,0
95903,43356.35534586144,3,0
95904,29448.28886943905,2,0
95905,12166.311141562237,1,0
95906,35538.900787022605,2,0
95907,57456.63398050975,2,0
95908,7588.3860680740145,0,0
95909,32764.53163601937,2,0
95910,35301.340756742735,1,0
95911,51413.17979285562,1,0
95912,59937.156659460416,2,0
95913,58335.21993252942,1,1
95914,34444.68632331943,1,0
95915,37248.86097631531,0,0
95916,11006.092336587619,0,0
95917,58985.45105369269,3,0
95918,41376.72813723733,0,0
95919,47402.05154744258,2,0
95920,14651.889671585988,0,0
95921,32836.23164916116,3,0
95922,24449.084977899918,2,0
95923,43947.42042539478,2,0
95924,50554.08789102726,1,0
95925,25894.26935256608,1,0
95926,60478.21964787776,3,0
95927,56228.27185080725,3,0
95928,29302.571500469,2,1
95929,48380.216646970155,3,0
95930,40063.97075984518,0,0
95931,39072.77297948977,1,0
95932,42607.7251078187,0,0
95933,40636.83915287115,2,0
95934,25281.66393326541,0,0
95935,64380.29641926008,0,0
95936,7601.040401568411,1,0
95937,52973.73568348039,5,0
95938,29172.35829302456,0,0
95939,54692.837195302745,2,0
95940,27286.56844991282,1,0
95941,11366.944902856249,0,0
95942,41943.82809366434,2,0
95943,71757.06767716799,5,0
95944,50190.13554736886,3,0
95945,50820.87902096502,1,0
95946,35221.39145164061,1,0
95947,66514.83516929745,1,0
95948,27833.274718054734,2,0
95949,35056.87564291389,0,0
95950,36689.41465096849,1,0
95951,52589.28769972829,0,0
95952,36132.93121980841,1,0
95953,38185.07564713187,2,1
95954,53357.787314761015,1,0
95955,51720.28489904698,6,0
95956,48884.678929559246,3,1
95957,64310.29889777362,1,1
95958,15012.366889619869,0,0
95959,51156.07643361676,4,0
95960,62698.57248220445,4,0
95961,27804.36218857753,1,0
95962,38482.297112462096,0,0
95963,41725.0488353094,5,0
95964,52227.10170517131,2,0
95965,34316.486361789444,0,0
95966,52481.579740416986,3,0
95967,50360.01533391462,3,0
95968,43545.8623665712,2,1
95969,35748.14072886244,1,0
95970,49744.92266776222,3,0
95971,27426.396914122783,4,0
95972,60078.80511201429,5,0
95973,62089.450003672195,3,0
95974,38590.23359870601,2,0
95975,47411.29512203776,0,0
95976,43604.762703482724,1,0
95977,28330.51950851044,1,0
95978,36929.76966493544,2,0
95979,62069.236472271645,6,1
95980,28762.326281744645,3,0
95981,55973.10278779913,2,0
95982,31528.96434543065,1,0
95983,47113.08380660499,2,0
95984,39061.840017571885,1,0
95985,32706.919102941647,2,0
95986,29377.702123080333,2,0
95987,5507.312592497699,1,0
95988,54057.868873457846,3,0
95989,29463.145412930437,0,0
95990,44319.907142612865,1,0
95991,28439.060469909695,1,0
95992,50351.17035727395,1,0
95993,31677.09043158609,2,0
95994,46714.84618162334,2,0
95995,35246.29973684287,0,0
95996,70994.78269371977,4,0
95997,35323.310496417296,2,0
95998,50179.76531378757,5,0
95999,38627.68223554631,1,0
96000,22833.42193606552,1,0
96001,62042.19906658107,5,0
96002,56967.191554885394,4,0
96003,28306.089354800413,1,0
96004,44587.6619410208,2,0
96005,53961.71758461054,2,0
96006,35746.91911443847,2,0
96007,27464.33852852534,0,0
96008,29589.73330264376,1,0
96009,40352.1539261684,0,0
96010,18747.96731208547,1,1
96011,36216.71908281065,1,0
96012,30557.505725645784,2,0
96013,65533.792482915254,7,0
96014,53205.528993601314,2,0
96015,33545.125961364225,3,0
96016,42714.818303502994,1,0
96017,23731.00998404267,1,0
96018,64370.54163321701,4,0
96019,62203.16274642555,2,0
96020,50091.61919436615,1,0
96021,8145.335705237358,0,0
96022,51731.21430477468,1,0
96023,30099.724791294957,1,0
96024,56273.79933545097,3,1
96025,28734.49966999389,3,0
96026,37662.738430098136,2,0
96027,47263.383118981284,2,0
96028,23739.467784723212,2,0
96029,33659.27892139075,0,0
96030,51526.516754578246,1,0
96031,17914.501415403713,2,0
96032,69714.98474783076,4,0
96033,29050.68640058104,1,0
96034,42474.4190723814,4,0
96035,32516.33050536322,1,1
96036,50676.44808183611,2,0
96037,43732.01519620563,5,0
96038,30582.402316710166,1,0
96039,86969.4868730889,4,1
96040,32790.64348416464,1,0
96041,55329.40884870378,2,0
96042,38500.62852043863,1,0
96043,32222.7984306843,0,0
96044,27786.393607569596,1,0
96045,39852.70937844531,1,0
96046,52173.826809519785,3,0
96047,33501.94537768232,5,0
96048,48957.569875201814,1,0
96049,8921.929586530929,0,0
96050,5681.939593603776,0,0
96051,37328.51334782723,1,0
96052,43966.379828976496,0,0
96053,59527.122905045195,2,0
96054,48870.73952004519,0,0
96055,34069.74110551734,0,0
96056,41044.334791834975,1,0
96057,41675.04532622385,2,0
96058,46790.61644400076,0,0
96059,45039.78290140691,5,0
96060,53323.20492975047,0,0
96061,17781.66754695111,0,0
96062,39922.193958830096,0,0
96063,42990.18435801804,2,0
96064,65291.47671679241,4,0
96065,27395.284370668327,0,0
96066,51738.649358264316,1,0
96067,25587.968279384622,1,0
96068,63238.66380565631,1,0
96069,64926.0672372988,2,0
96070,51495.21148947535,1,0
96071,43401.88075888447,1,0
96072,43548.81287739922,0,0
96073,56369.51854493373,5,0
96074,64674.0523615445,6,0
96075,48571.15426706865,2,0
96076,54270.35243655937,1,0
96077,78146.34725787774,2,0
96078,47975.14430609475,2,0
96079,42587.95860095417,0,0
96080,61390.47412536296,6,0
96081,52329.19107816173,2,0
96082,35000.21946444847,6,0
96083,17347.942340037356,0,0
96084,38640.78433069882,2,0
96085,51133.62732314437,1,0
96086,19324.962754481174,0,0
96087,53269.19661751769,8,0
96088,37906.64591830315,1,0
96089,45682.24691966147,1,0
96090,34677.837965667546,1,0
96091,52094.89138169844,2,0
96092,16557.85818868919,0,0
96093,24503.439135579727,1,0
96094,52840.19624386457,0,0
96095,48308.53467814266,1,0
96096,23268.47404035048,1,0
96097,57484.62303220872,2,0
96098,58214.40327722585,2,0
96099,49084.94086345825,1,0
96100,19658.213779454192,1,0
96101,56130.844677539724,0,0
96102,50207.00097602582,2,0
96103,53953.99942922137,3,0
96104,9588.744219378656,0,0
96105,17283.476201066176,0,0
96106,59873.09038598844,7,0
96107,27806.148596445746,1,0
96108,53317.07545930227,2,0
96109,38281.08498896819,2,0
96110,27206.355130614924,3,0
96111,48421.63349546908,4,0
96112,58281.59764634546,3,0
96113,49163.15087216112,1,0
96114,50670.37059019896,2,0
96115,43825.791510816925,2,0
96116,62256.97377109653,0,0
96117,45471.249102613685,2,0
96118,28948.957789310425,3,0
96119,6476.317109411371,0,0
96120,54658.625108765824,3,0
96121,32104.08525882681,3,0
96122,33942.1847815242,3,0
96123,24699.8759999073,1,1
96124,48079.57018787524,1,0
96125,33232.801121826,1,0
96126,51451.00631983632,3,0
96127,34686.00008804588,2,0
96128,30075.107529425837,1,0
96129,27864.29701338304,1,0
96130,44254.43459371265,3,0
96131,52994.18329801423,1,0
96132,80533.99662435618,1,0
96133,72431.34373155041,4,0
96134,58307.83309623165,2,0
96135,59901.34430586264,3,0
96136,35990.58601219191,1,0
96137,61536.171092727345,2,0
96138,48552.40780488861,2,0
96139,36445.44110757096,3,0
96140,32683.83985913124,1,0
96141,1105.042636711485,0,0
96142,56464.03373676939,5,0
96143,32024.55641396748,5,0
96144,38950.93948871383,0,0
96145,47120.78280762353,2,0
96146,29067.701235000495,6,0
96147,46181.700015925686,2,0
96148,40563.363439895074,0,0
96149,45618.224801692995,1,0
96150,71947.3709139652,4,0
96151,30175.641375322408,2,0
96152,40724.16616638913,1,0
96153,24533.751826945692,0,0
96154,33603.36271740254,0,0
96155,24571.699171299057,0,0
96156,29853.005177092764,1,0
96157,29750.53372844514,0,0
96158,40943.28780963827,0,0
96159,14833.038129184773,2,0
96160,0.0,0,0
96161,41337.79207414714,1,0
96162,17413.874176058678,0,0
96163,48805.64518830326,0,0
96164,35699.68955397175,0,0
96165,43835.91514796959,2,0
96166,17814.530611495386,1,0
96167,52321.11105513892,2,0
96168,56566.358879964035,4,0
96169,13152.347305207757,0,0
96170,37652.484018225485,1,0
96171,47695.275859783615,4,0
96172,40997.49871369749,2,0
96173,55216.18962027742,2,0
96174,7971.4060841495375,2,0
96175,74612.76330269148,4,0
96176,64260.50353181401,3,0
96177,55064.04405842508,2,0
96178,15761.037166758455,1,0
96179,0.0,0,0
96180,34887.69056792765,0,1
96181,51415.96213027909,1,0
96182,42758.78642460118,1,0
96183,38486.86005379524,1,0
96184,52870.97430621945,2,0
96185,66929.98602696028,5,0
96186,51568.65257222633,3,0
96187,25306.762007717865,2,0
96188,20177.482839374905,0,0
96189,32369.185322478716,2,0
96190,58615.90473980384,4,0
96191,9760.871035042463,0,0
96192,36843.558781421336,3,0
96193,54812.188183727325,3,0
96194,39087.62397670775,3,0
96195,38379.79657274587,1,0
96196,49310.16653027219,0,0
96197,45468.526735081265,4,0
96198,35978.48007691871,3,1
96199,40445.07014199823,4,0
96200,50727.3742397665,1,0
96201,81253.34633613529,1,0
96202,15237.42886709105,0,0
96203,39536.78475779891,2,0
96204,38205.35042846047,0,0
96205,30792.88829417454,1,0
96206,53202.62862610819,1,0
96207,41380.09274543617,3,0
96208,51588.38834679456,2,0
96209,22857.04543597612,2,0
96210,57046.50384387967,1,0
96211,13449.378438579566,0,0
96212,36283.52190530835,4,0
96213,31567.97056758246,1,0
96214,33558.39076400934,2,0
96215,52887.410418154934,0,0
96216,36009.020000940785,1,0
96217,57136.38187416345,4,0
96218,65949.35444504,3,0
96219,44787.858089739886,2,0
96220,58211.35642770177,1,0
96221,17741.86438314031,1,0
96222,43820.55197708303,0,0
96223,45348.75568944264,2,0
96224,38007.835030561604,0,0
96225,75554.32993097958,0,0
96226,44452.53265931082,5,0
96227,20163.925530311033,0,1
96228,48880.471337274146,2,0
96229,31932.7239110981,1,0
96230,8891.131255126213,0,0
96231,29963.06417972043,0,1
96232,51046.30312550615,2,0
96233,34654.6717177447,1,0
96234,0.0,0,0
96235,32843.7912857345,1,0
96236,51060.933873511676,0,0
96237,62073.36682008943,4,0
96238,42258.79334971921,2,0
96239,54818.57543147815,3,0
96240,10794.667499486419,1,0
96241,48509.60632939529,1,0
96242,54821.76937387954,3,0
96243,24236.01786233597,1,0
96244,54862.15731923593,6,0
96245,48182.494810493954,0,0
96246,60287.06692933268,2,0
96247,50799.33484746401,5,0
96248,59151.93050059453,6,0
96249,17724.705115708177,0,0
96250,41472.39162470451,5,0
96251,58232.49409647481,5,0
96252,49603.157513344886,3,0
96253,15034.319237963336,0,0
96254,41544.89361097019,2,0
96255,39732.1021816547,1,0
96256,52526.84103147619,5,0
96257,36388.67638853145,3,0
96258,37690.10216460388,4,0
96259,40953.94668436445,2,0
96260,52085.39049674338,5,0
96261,56159.52319490114,1,0
96262,21539.47514476705,1,0
96263,36749.430939781276,2,0
96264,47537.58757139837,2,0
96265,49944.6274376268,1,0
96266,31032.023452198337,0,1
96267,17388.283063801693,1,0
96268,45774.63390129462,0,0
96269,58809.38042783197,2,0
96270,58097.16949345279,0,0
96271,35518.123059126556,0,0
96272,35209.115792602046,3,0
96273,61292.15081252594,1,0
96274,30281.39147413624,5,0
96275,47086.814133420245,1,0
96276,54828.283989983465,3,0
96277,56148.08158849907,2,0
96278,43351.69899003621,2,0
96279,67889.60715744409,4,0
96280,39017.08236053228,1,0
96281,61712.69996575639,1,0
96282,14214.823142946247,0,1
96283,36180.99993794244,4,0
96284,57379.26007416242,2,0
96285,33283.616201340184,4,0
96286,41335.129815580345,1,1
96287,15658.986773459506,0,0
96288,44760.65953524573,1,0
96289,72648.65119562838,0,0
96290,56960.89404667846,2,0
96291,23278.437615089515,1,0
96292,40237.17608990461,1,0
96293,31212.688532597203,0,0
96294,34151.653357925126,1,0
96295,46329.267869360105,2,0
96296,47260.880733689926,2,0
96297,49077.735732357774,2,0
96298,85574.8546484534,3,0
96299,51279.39305252372,3,0
96300,43622.23178216817,3,0
96301,0.0,0,0
96302,74262.22132551916,1,0
96303,54680.64092968964,3,0
96304,0.0,0,0
96305,38214.534570686905,1,0
96306,46049.073425272676,1,0
96307,63462.043875283816,1,0
96308,25473.992237989973,1,0
96309,45394.7419097964,3,0
96310,36694.76014917894,1,0
96311,45388.76149145006,3,0
96312,35784.6268783897,1,0
96313,51161.94035925325,2,0
96314,36437.24964980947,0,0
96315,22816.389344439896,1,0
96316,32268.935756408908,2,0
96317,14844.653138763464,2,0
96318,44265.90529505548,2,0
96319,30230.605768559366,1,0
96320,33128.479964005324,1,0
96321,43285.99944631533,1,0
96322,36049.95793831124,2,0
96323,60742.17918415816,1,0
96324,61613.351369525,4,0
96325,32922.18498656452,0,0
96326,30615.460733653425,1,0
96327,22407.006949737202,0,0
96328,50145.544467922875,3,0
96329,50986.627770627696,0,0
96330,28608.22035622479,1,0
96331,40265.477537014296,0,0
96332,47525.72013792748,2,0
96333,20524.490745882777,0,0
96334,40725.122362450275,2,0
96335,59371.84095713732,5,0
96336,70073.04298736673,5,0
96337,55894.188051392324,1,0
96338,29636.773971950544,0,1
96339,49464.23280813372,4,0
96340,35519.516034365784,3,0
96341,40850.786467781574,3,0
96342,45349.0557382076,3,0
96343,46916.53178313385,6,1
96344,35960.250386860025,0,0
96345,38645.13180568252,3,0
96346,33327.34251080784,2,0
96347,36328.1332841023,2,0
96348,47032.95069507719,2,1
96349,39334.08622160961,1,0
96350,23385.134904848626,4,0
96351,23494.262412192562,0,0
96352,31861.6214739313,0,0
96353,47613.36201429156,1,0
96354,34172.689514493875,2,0
96355,53825.68743227479,2,0
96356,32067.97962236095,2,0
96357,16149.907805844821,1,0
96358,39953.46871675808,1,0
96359,30310.172441395796,1,0
96360,62920.76911028489,3,0
96361,46606.46800421753,1,0
96362,42411.84884530189,0,0
96363,49111.91595028629,2,0
96364,14968.76483771138,0,0
96365,48049.07225528732,2,0
96366,9486.3904984369,0,0
96367,48870.77268880341,1,0
96368,26555.42561750894,0,0
96369,29926.366675420133,1,0
96370,18418.79866893887,0,0
96371,53063.94453921257,2,0
96372,39226.112415992284,2,0
96373,50857.138073251335,1,0
96374,47436.28429835793,3,0
96375,29784.079621077733,1,1
96376,51473.86339042471,1,0
96377,27840.90191304907,1,1
96378,17697.959374335394,1,0
96379,35740.23439194118,1,0
96380,30198.720795780253,1,0
96381,49820.715596494,2,1
96382,38221.935924585414,2,0
96383,24056.88574682422,1,0
96384,28824.9066896562,3,0
96385,41666.25437687421,1,0
96386,49411.37511396283,3,0
96387,51094.286233401,4,0
96388,47473.39721940627,2,0
96389,37149.76527874191,2,0
96390,49653.270741846616,1,1
96391,45954.557026104376,4,0
96392,37810.882323251455,6,0
96393,36448.08127521722,2,0
96394,55835.620835159396,5,1
96395,8926.26971648408,0,0
96396,45630.32235484856,0,0
96397,54010.5267856316,1,0
96398,46895.603388166215,1,0
96399,36405.63964076499,1,0
96400,32555.492611310045,1,0
96401,53357.76450340318,4,0
96402,40785.31275473455,2,0
96403,27312.488457554427,2,0
96404,47986.11484600768,1,0
96405,51350.41619177416,5,0
96406,40139.50292159507,0,0
96407,54563.09232150322,5,0
96408,36415.25457001681,1,0
96409,33879.74162762038,0,0
96410,37574.741687962305,1,0
96411,45642.97367712218,4,0
96412,30766.570697117684,2,1
96413,58062.98534201366,6,0
96414,39109.445526829484,1,0
96415,36309.27259744932,2,0
96416,39468.288851570775,2,1
96417,23608.512462553976,0,0
96418,37299.3936816969,1,0
96419,9366.983696220428,0,0
96420,30542.71244344585,1,0
96421,55488.29341830642,1,0
96422,24074.596735263323,2,0
96423,19249.812281769024,0,0
96424,39475.17962651367,1,0
96425,73168.54615387763,4,0
96426,29919.468542955325,0,0
96427,39481.53820634622,2,0
96428,27905.20680759652,5,1
96429,12117.521218841834,0,0
96430,28587.319882247943,3,0
96431,68434.43808857769,3,0
96432,58857.128104830605,4,0
96433,36170.36961392246,3,0
96434,58172.21834317829,4,0
96435,28759.141407576568,3,0
96436,26257.917123214098,1,0
96437,59625.63570403466,4,0
96438,48231.48809738594,2,0
96439,35782.3494198879,2,0
96440,52416.8286066385,3,0
96441,60733.40357021295,1,0
96442,12538.033319550552,0,0
96443,53729.38429744765,3,0
96444,30801.250251210364,2,0
96445,49031.247414804544,3,0
96446,0.0,0,0
96447,72206.85913858304,4,0
96448,45850.750164764904,0,0
96449,38765.463968412325,2,0
96450,53629.78196499464,1,0
96451,15583.820880427906,0,1
96452,46395.44697753899,1,1
96453,41000.632945613055,1,0
96454,27895.238579850185,1,0
96455,49021.1421943393,2,0
96456,62599.537114309685,2,0
96457,40957.4742745977,2,0
96458,14204.860862169968,1,0
96459,56818.07214412938,2,0
96460,57717.637849188235,2,0
96461,64812.539382810806,3,0
96462,60968.32145644125,0,0
96463,64849.80468951809,6,0
96464,61908.243934172446,2,0
96465,38670.59752374161,2,0
96466,36714.566694075715,1,1
96467,46409.795476706015,1,0
96468,21704.02957341894,1,0
96469,31075.813694195967,1,0
96470,36509.79416325464,3,0
96471,53304.03772773962,2,1
96472,27617.3965559823,0,1
96473,41155.67411176071,1,0
96474,50916.583997570626,4,0
96475,50317.63277390655,4,0
96476,34092.90093078031,0,0
96477,55805.68716241146,3,0
96478,43853.53584699019,0,0
96479,12048.750965231444,0,0
96480,44225.47531970595,3,0
96481,47301.22767631283,1,0
96482,53990.31126984439,3,0
96483,43844.33269987705,2,0
96484,60667.53391197884,4,0
96485,34356.41630031552,1,0
96486,20908.37317102823,1,0
96487,1975.589275649305,0,0
96488,7198.900113567259,0,0
96489,37620.16476818585,3,0
96490,37746.616029026554,1,0
96491,24306.19880334578,0,0
96492,27355.223802422228,0,0
96493,47660.06814486959,3,0
96494,13206.70396088584,0,0
96495,32629.728305448538,0,1
96496,49771.61218409032,3,0
96497,44905.946313983135,0,0
96498,62165.859809833884,5,0
96499,38866.90259409881,0,0
96500,50462.31457289559,1,0
96501,26013.12677683428,1,0
96502,27375.97740960426,1,0
96503,24432.570343677093,0,0
96504,42872.82918114651,0,0
96505,33777.76366717976,1,0
96506,779.6241944655849,0,0
96507,12313.016979685988,1,0
96508,46735.77361998613,1,0
96509,38658.0846879993,0,0
96510,29130.94928027838,1,0
96511,51506.51279663927,3,0
96512,0.0,0,0
96513,42315.25267699055,5,0
96514,37426.58652190042,0,0
96515,28525.252328801194,1,0
96516,42652.597725106265,3,0
96517,65930.76109487025,2,0
96518,46006.04506454534,2,0
96519,45972.178946830085,0,0
96520,65058.9826596461,2,0
96521,42768.20795167811,1,0
96522,21820.05974244641,1,0
96523,38037.177951159574,2,0
96524,25897.67009773635,1,0
96525,47155.04309846632,1,0
96526,46871.96239367857,3,0
96527,36033.22920285578,0,0
96528,8157.706509216558,0,0
96529,51558.6356777952,3,0
96530,26219.141439898183,0,0
96531,30444.41742334135,2,0
96532,26788.644998873016,0,0
96533,22812.200700363017,1,0
96534,20566.020673116174,0,0
96535,58308.61116167612,1,0
96536,8865.38849078057,0,0
96537,51192.235281005145,0,0
96538,41347.452609598484,6,0
96539,45114.74070750846,5,0
96540,55726.60213906932,1,0
96541,17263.745955535847,0,0
96542,43962.726432380114,1,0
96543,18695.644733781868,0,0
96544,39882.74692330159,2,0
96545,37757.19355349583,1,0
96546,49155.19201792701,0,0
96547,43244.94037581331,1,0
96548,31660.73546556299,1,0
96549,18652.09471359032,0,0
96550,39768.041839504665,3,0
96551,29369.554889796676,0,0
96552,40856.52655494932,0,0
96553,44138.423454142816,3,0
96554,33553.936715097254,1,0
96555,29521.59126039594,3,0
96556,65625.59451961315,3,0
96557,55487.948787141104,6,0
96558,45803.06525598553,3,0
96559,59598.09442440255,1,0
96560,100653.99073424857,2,0
96561,44519.572620901665,2,0
96562,49945.725869748145,4,0
96563,14258.377989890396,3,0
96564,43565.89575323053,1,0
96565,46120.46554229511,1,0
96566,41764.22485509104,1,0
96567,20107.963833112975,0,0
96568,38897.242866150984,3,0
96569,32986.66133806395,1,0
96570,0.0,0,0
96571,51051.98952176828,4,0
96572,29230.421915341147,3,0
96573,28735.29974468477,1,0
96574,6028.846602716687,0,0
96575,31079.422560138493,1,0
96576,52411.09901865144,2,1
96577,52271.73480432912,1,0
96578,34777.652105337576,1,0
96579,19814.043497587045,0,0
96580,22160.339540323497,0,0
96581,56191.017484381715,2,0
96582,57714.05223326406,0,0
96583,38397.38205371943,1,0
96584,57314.19128464048,1,1
96585,52003.28397635118,4,0
96586,15566.974927519972,1,0
96587,44119.7761850572,1,0
96588,43283.861779818275,2,0
96589,39419.735896718994,2,1
96590,58583.6963285012,4,0
96591,42083.19587405837,2,0
96592,46979.6079999652,1,0
96593,36770.75212842021,3,0
96594,31482.9082674319,0,0
96595,44197.43593689866,3,0
96596,29527.89396298817,2,0
96597,42378.84636131392,3,0
96598,42898.425744639666,3,0
96599,43367.234665550466,5,1
96600,69427.10721338028,2,0
96601,36315.45052566845,3,0
96602,40569.5855528367,2,0
96603,46002.20702798957,1,0
96604,42467.273513264874,6,0
96605,49025.2825987763,3,0
96606,47580.90027002822,2,0
96607,18222.308489805248,0,0
96608,32266.85841009051,4,0
96609,6423.650650244468,1,0
96610,27087.70200590429,0,0
96611,49611.43831913275,5,0
96612,46065.16492806783,3,0
96613,27050.415595715298,0,0
96614,21864.00366527115,0,0
96615,37113.07550670735,1,0
96616,39618.066211260695,1,0
96617,34652.82582682095,1,0
96618,56074.92009612423,4,0
96619,49099.054591073575,0,0
96620,48650.70633874429,1,1
96621,59332.97008628856,6,0
96622,29387.771469264066,1,0
96623,35702.611231104,1,0
96624,56855.14042527936,2,0
96625,36898.013962037905,1,0
96626,76742.54016741941,3,0
96627,28810.758337306943,2,0
96628,22565.332349586162,0,0
96629,51822.766257486706,3,0
96630,26560.44822273134,4,0
96631,44461.937343162106,6,0
96632,72349.74462869177,1,0
96633,50791.88356807717,2,0
96634,48830.75992189099,2,0
96635,44394.37663972239,3,0
96636,56748.720126819906,3,0
96637,55421.30437344713,1,0
96638,44879.20159190161,5,0
96639,34408.09829700386,1,0
96640,59913.88217447873,3,0
96641,29783.231023071385,1,0
96642,28048.036558323016,1,0
96643,0.0,0,0
96644,40236.58016156064,3,0
96645,41530.571068403406,3,0
96646,17030.999415312235,0,0
96647,49203.61267884323,1,0
96648,25185.032083871585,1,0
96649,40760.038875439706,2,0
96650,44298.667379662504,0,0
96651,19192.376149443015,1,0
96652,39581.63538008559,1,1
96653,30926.101890795297,2,0
96654,38726.62921089066,1,0
96655,54837.31837657961,5,1
96656,72978.06395351535,5,0
96657,59327.53631606132,2,0
96658,38905.99589758494,4,0
96659,53444.23922166006,1,0
96660,51056.5022342248,1,0
96661,27388.966819913272,1,0
96662,43562.46290550178,0,0
96663,47512.35211787336,2,0
96664,44328.874039897506,3,0
96665,45112.74641948865,0,0
96666,25410.57201158981,1,0
96667,18631.578426452365,0,0
96668,13679.314482085614,0,0
96669,51039.537639926566,2,0
96670,50852.72221837167,1,0
96671,0.0,0,0
96672,64351.1972416104,3,0
96673,52386.044017000095,2,0
96674,47992.63205448875,2,1
96675,4393.347511596643,0,0
96676,57049.76860644585,2,0
96677,43873.068316555495,4,0
96678,52599.95379167465,2,0
96679,64937.92820748313,4,0
96680,58681.360572124824,3,0
96681,43044.63147216734,1,0
96682,61974.01619053827,2,1
96683,32518.926814637987,3,0
96684,58715.16098017581,3,0
96685,53674.13972884779,1,0
96686,41879.62087999824,0,0
96687,55266.61307731957,4,0
96688,40345.613078749215,2,0
96689,14549.82122756356,1,0
96690,50098.82496416311,2,0
96691,41655.322324228706,2,0
96692,52379.055444177415,4,0
96693,31865.41134659451,0,0
96694,59454.38901829747,1,0
96695,41540.524520726394,3,0
96696,53655.19154670889,1,0
96697,36489.243999276296,1,0
96698,19200.53711325681,3,0
96699,34691.386897803626,2,0
96700,37274.690208294836,0,0
96701,38076.56130112307,1,0
96702,50005.41030792638,3,0
96703,25571.580895138206,1,0
96704,41770.289747974246,3,0
96705,44431.03986386842,1,0
96706,48855.38631771278,2,0
96707,4228.483622912128,0,0
96708,42815.64110858427,2,0
96709,25271.366700427097,5,0
96710,40999.310191855286,3,0
96711,3322.323511166014,0,0
96712,62568.46624872599,7,0
96713,37708.78388695718,0,0
96714,54281.9798247072,2,0
96715,59105.4206246981,2,0
96716,36005.9021846262,3,0
96717,49484.43023756384,4,0
96718,36116.12537197778,2,0
96719,50042.00622476108,5,0
96720,30701.518514589683,0,0
96721,54562.15007540901,1,0
96722,41018.67116842262,2,0
96723,34309.48792279413,2,0
96724,26547.949340784864,2,0
96725,38994.93911255146,0,0
96726,15392.828675469023,0,0
96727,48947.686804286546,3,0
96728,48040.44923890885,4,0
96729,36904.21890969563,3,0
96730,44792.667947879396,3,0
96731,38973.164255112206,5,0
96732,32464.664509019898,2,0
96733,31087.19823569004,0,0
96734,18015.940634031074,1,0
96735,60985.020613237604,3,0
96736,27624.11389610253,1,0
96737,37200.77020786738,3,0
96738,47587.51556588809,1,0
96739,54101.72245003647,3,0
96740,34032.60525009798,1,0
96741,27920.364035013896,2,0
96742,32134.028687238777,1,0
96743,41793.1493898846,2,0
96744,64147.97864194221,2,0
96745,53247.387841911666,0,0
96746,48666.53876087952,6,0
96747,4719.978998622457,1,0
96748,31732.24638956546,1,0
96749,50444.207989626084,4,0
96750,50552.81537920176,0,0
96751,27373.209267047197,2,0
96752,25794.021939074628,1,0
96753,57562.215754233686,3,0
96754,40576.235237172885,5,0
96755,21832.867058955846,0,0
96756,39074.4875033446,5,0
96757,47760.068452220774,2,0
96758,31751.672148113263,0,0
96759,45929.37606439455,1,0
96760,52009.210298602775,4,0
96761,41538.101552358086,1,0
96762,38476.200307560684,2,0
96763,41274.56281096334,3,0
96764,53857.14754348829,3,0
96765,15933.22729233551,2,0
96766,25526.782648547367,1,0
96767,36047.557165870436,0,0
96768,55094.83503766735,3,0
96769,42211.47150948953,0,0
96770,50366.00420046462,1,0
96771,43146.93680597102,2,0
96772,39703.7529050752,2,0
96773,13125.906082860554,1,0
96774,45843.13136483646,4,0
96775,40824.8450388719,2,0
96776,49218.38162545956,2,0
96777,55698.9052866999,3,0
96778,63523.75934092072,3,0
96779,49328.20519653118,3,0
96780,47268.016451646276,2,0
96781,30188.371446459663,1,0
96782,57316.64212348639,2,0
96783,37812.36816565787,1,0
96784,23710.680499096095,2,0
96785,53954.57002961324,5,0
96786,46194.22686226997,2,0
96787,19248.838887110356,2,0
96788,4881.052377420601,1,0
96789,34650.76099838458,2,0
96790,50513.618735369426,1,0
96791,35192.06050317741,2,0
96792,62293.802383795046,4,0
96793,26732.649801025076,1,0
96794,46666.47202685647,4,0
96795,35253.43810677315,3,0
96796,17524.897522967134,3,0
96797,65871.15555927203,3,0
96798,28529.746855925114,3,0
96799,43059.40792337319,3,0
96800,60192.42866433011,2,0
96801,45226.13705731735,3,0
96802,32384.108924044904,1,0
96803,19998.517419881784,1,0
96804,51894.79822376175,2,0
96805,62335.49701949158,1,0
96806,4609.356524666549,0,0
96807,6581.158609004007,0,0
96808,33646.46151247917,5,0
96809,49847.59588105738,2,0
